Info 0    [00:12:50.691] Starting TS Server
Info 907  [00:20:42.124] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 174 structureChanged: false Elapsed: 20.218742966651917ms
Info 908  [00:20:42.124] Different program with same set of files:: structureIsReused:: 2
Info 909  [00:20:42.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 910  [00:20:42.869] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 175 structureChanged: false Elapsed: 19.305512070655823ms
Info 911  [00:20:42.869] Different program with same set of files:: structureIsReused:: 2
Info 912  [00:20:43.642] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 913  [00:20:43.675] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 176 structureChanged: false Elapsed: 33.18168604373932ms
Info 914  [00:20:43.675] Different program with same set of files:: structureIsReused:: 2
Info 915  [00:20:43.677] getCompletionData: Get current token: 0.01976001262664795
Info 916  [00:20:43.677] getCompletionData: Is inside comment: 0.05803406238555908
Info 917  [00:20:43.677] getCompletionData: Get previous token 1: 0.043292999267578125
Info 918  [00:20:43.677] getCompletionData: Get previous token 2: 0.043197035789489746
Info 919  [00:20:43.677] getCompletionsAtPosition: isCompletionListBlocker: 0.1349329948425293
Info 920  [00:20:44.035] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 921  [00:20:44.038] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 177 structureChanged: false Elapsed: 3.1943299770355225ms
Info 922  [00:20:44.038] Different program with same set of files:: structureIsReused:: 2
Info 923  [00:20:44.564] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 924  [00:20:44.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 178 structureChanged: false Elapsed: 18.987537026405334ms
Info 925  [00:20:44.584] Different program with same set of files:: structureIsReused:: 2
Info 926  [00:20:44.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 927  [00:20:44.874] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 179 structureChanged: false Elapsed: 24.537280917167664ms
Info 928  [00:20:44.874] Different program with same set of files:: structureIsReused:: 2
Info 929  [00:20:45.258] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 930  [00:20:45.275] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 180 structureChanged: false Elapsed: 17.108826994895935ms
Info 931  [00:20:45.275] Different program with same set of files:: structureIsReused:: 2
Info 932  [00:20:45.503] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 933  [00:20:45.529] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 181 structureChanged: false Elapsed: 25.503799080848694ms
Info 934  [00:20:45.529] Different program with same set of files:: structureIsReused:: 2
Info 935  [00:20:45.894] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 936  [00:20:45.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 182 structureChanged: false Elapsed: 19.079192996025085ms
Info 937  [00:20:45.914] Different program with same set of files:: structureIsReused:: 2
Info 938  [00:20:46.103] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 939  [00:20:46.110] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 183 structureChanged: false Elapsed: 6.777307033538818ms
Info 940  [00:20:46.110] Different program with same set of files:: structureIsReused:: 2
Info 941  [19:46:31.220] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 942  [19:46:31.235] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 184 structureChanged: false Elapsed: 11.075215101242065ms
Info 943  [19:46:31.235] Different program with same set of files:: structureIsReused:: 2
Info 944  [19:46:32.286] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 945  [19:46:32.311] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 185 structureChanged: false Elapsed: 24.858513116836548ms
Info 946  [19:46:32.311] Different program with same set of files:: structureIsReused:: 2
Info 947  [19:46:33.131] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 948  [19:46:33.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 186 structureChanged: false Elapsed: 10.927375078201294ms
Info 949  [19:46:33.142] Different program with same set of files:: structureIsReused:: 2
Info 950  [19:46:33.143] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 951  [19:46:33.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 187 structureChanged: false Elapsed: 13.068672895431519ms
Info 952  [19:46:33.156] Different program with same set of files:: structureIsReused:: 2
Info 953  [19:46:33.561] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 954  [19:46:33.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 188 structureChanged: false Elapsed: 16.416000843048096ms
Info 955  [19:46:33.578] Different program with same set of files:: structureIsReused:: 2
Info 956  [19:46:33.587] getCompletionData: Get current token: 0.0451810359954834
Info 957  [19:46:33.587] getCompletionData: Is inside comment: 0.09798693656921387
Info 958  [19:46:33.588] getCompletionData: Get previous token 1: 0.09081912040710449
Info 959  [19:46:33.588] getCompletionData: Get previous token 2: 0.10252189636230469
Info 960  [19:46:33.589] getCompletionsAtPosition: isCompletionListBlocker: 0.565997838973999
Info 961  [19:46:33.589] Returning an empty list because completion was requested in an invalid position.
Info 962  [19:46:33.896] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 963  [19:46:33.930] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 189 structureChanged: false Elapsed: 33.61447787284851ms
Info 964  [19:46:33.930] Different program with same set of files:: structureIsReused:: 2
Info 965  [19:46:34.210] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 966  [19:46:34.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 190 structureChanged: false Elapsed: 21.70827603340149ms
Info 967  [19:46:34.232] Different program with same set of files:: structureIsReused:: 2
Info 968  [19:46:34.234] getCompletionData: Get current token: 0.03099203109741211
Info 969  [19:46:34.234] getCompletionData: Is inside comment: 0.07095813751220703
Info 970  [19:46:34.234] getCompletionData: Get previous token 1: 0.05157113075256348
Info 971  [19:46:34.234] getCompletionData: Get previous token 2: 0.08393192291259766
Info 972  [19:46:34.235] getCompletionsAtPosition: isCompletionListBlocker: 0.471235990524292
Info 973  [19:46:34.235] Returning an empty list because completion was requested in an invalid position.
Info 974  [19:46:34.270] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 975  [19:46:34.281] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 191 structureChanged: false Elapsed: 10.524235010147095ms
Info 976  [19:46:34.281] Different program with same set of files:: structureIsReused:: 2
Info 977  [19:46:34.281] getCompletionData: Get current token: 0.01565694808959961
Info 978  [19:46:34.281] getCompletionData: Is inside comment: 0.03579998016357422
Info 979  [19:46:34.282] getCompletionData: Get previous token 1: 0.022435903549194336
Info 980  [19:46:34.282] getCompletionData: Get previous token 2: 0.0703589916229248
Info 981  [19:46:34.282] getCompletionsAtPosition: isCompletionListBlocker: 0.013514995574951172
Info 982  [19:46:34.282] Returning an empty list because completion was requested in an invalid position.
Info 983  [19:46:34.513] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 984  [19:46:34.531] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 192 structureChanged: false Elapsed: 17.368091106414795ms
Info 985  [19:46:34.531] Different program with same set of files:: structureIsReused:: 2
Info 986  [19:46:34.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 987  [19:46:34.546] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 193 structureChanged: false Elapsed: 9.134026050567627ms
Info 988  [19:46:34.547] Different program with same set of files:: structureIsReused:: 2
Info 989  [19:46:34.863] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 990  [19:46:34.874] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 194 structureChanged: false Elapsed: 10.812772989273071ms
Info 991  [19:46:34.874] Different program with same set of files:: structureIsReused:: 2
Info 992  [19:46:34.875] getCompletionData: Get current token: 0.02231884002685547
Info 993  [19:46:34.875] getCompletionData: Is inside comment: 0.04041600227355957
Info 994  [19:46:34.875] getCompletionData: Get previous token 1: 0.02287006378173828
Info 995  [19:46:34.875] getCompletionsAtPosition: isCompletionListBlocker: 0.27998900413513184
Info 996  [19:46:34.886] getSymbolsFromOtherSourceFileExports: Using cached list
Info 997  [19:46:34.892] getCompletionData: Semantic work: 16.730100870132446
Info 998  [19:46:34.899] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.870121002197266
Info 999  [19:46:35.208] getCompletionData: Get current token: 0.005149126052856445
Info 1000 [19:46:35.208] getCompletionData: Is inside comment: 0.012104988098144531
Info 1001 [19:46:35.208] getCompletionData: Get previous token 1: 0.0073430538177490234
Info 1002 [19:46:35.208] getCompletionsAtPosition: isCompletionListBlocker: 0.015505075454711914
Info 1003 [19:46:35.210] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1004 [19:46:35.212] getCompletionData: Semantic work: 3.9449801445007324
Info 1005 [19:46:35.215] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.0414130687713623
Info 1006 [19:46:35.220] getCompletionData: Get current token: 0.004929065704345703
Info 1007 [19:46:35.220] getCompletionData: Is inside comment: 0.029696941375732422
Info 1008 [19:46:35.220] getCompletionData: Get previous token 1: 0.006999969482421875
Info 1009 [19:46:35.220] getCompletionsAtPosition: isCompletionListBlocker: 0.052002906799316406
Info 1010 [19:46:35.223] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1011 [19:46:35.223] getCompletionData: Semantic work: 3.7176871299743652
Info 1012 [19:46:35.227] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.1272740364074707
Info 1013 [19:46:35.649] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1014 [19:46:35.700] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 195 structureChanged: true Elapsed: 51.686158180236816ms
Info 1015 [19:46:35.700] Different program with same set of files:: structureIsReused:: 1
Info 1016 [19:46:35.884] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1017 [19:46:35.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 196 structureChanged: true Elapsed: 42.06505298614502ms
Info 1018 [19:46:35.926] Different program with same set of files:: structureIsReused:: 1
Info 1019 [19:46:36.089] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1020 [19:46:36.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 197 structureChanged: true Elapsed: 75.34081602096558ms
Info 1021 [19:46:36.165] Different program with same set of files:: structureIsReused:: 1
Info 1022 [19:46:36.167] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1023 [19:46:36.185] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 198 structureChanged: true Elapsed: 17.923709869384766ms
Info 1024 [19:46:36.185] Different program with same set of files:: structureIsReused:: 1
Info 1025 [19:46:36.279] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1026 [19:46:36.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 199 structureChanged: true Elapsed: 68.7153148651123ms
Info 1027 [19:46:36.348] Different program with same set of files:: structureIsReused:: 1
Info 1028 [19:46:36.705] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1029 [19:46:36.738] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 200 structureChanged: true Elapsed: 33.341472148895264ms
Info 1030 [19:46:36.738] Different program with same set of files:: structureIsReused:: 1
Info 1031 [19:46:37.090] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1032 [19:46:37.119] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 201 structureChanged: true Elapsed: 28.365416049957275ms
Info 1033 [19:46:37.119] Different program with same set of files:: structureIsReused:: 1
Info 1034 [19:46:37.265] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1035 [19:46:37.304] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 202 structureChanged: true Elapsed: 38.483561992645264ms
Info 1036 [19:46:37.304] Different program with same set of files:: structureIsReused:: 1
Info 1037 [19:46:37.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1038 [19:46:37.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 203 structureChanged: true Elapsed: 45.77673697471619ms
Info 1039 [19:46:37.774] Different program with same set of files:: structureIsReused:: 1
Info 1040 [19:46:38.016] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1041 [19:46:38.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 204 structureChanged: true Elapsed: 61.77343487739563ms
Info 1042 [19:46:38.078] Different program with same set of files:: structureIsReused:: 1
Info 1043 [19:46:39.882] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1044 [19:46:39.943] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 205 structureChanged: true Elapsed: 60.75607204437256ms
Info 1045 [19:46:39.943] Different program with same set of files:: structureIsReused:: 1
Info 1046 [19:46:40.424] Before ensureProjectForOpenFiles:
Info 1047 [19:46:40.426] After ensureProjectForOpenFiles:
Info 1048 [19:46:40.427] got projects updated in background, updating diagnostics for /home/steiner/school-work/watchlist/frontend/src/router/index.js
Info 1049 [19:46:43.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1050 [19:46:43.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 206 structureChanged: false Elapsed: 20.0414080619812ms
Info 1051 [19:46:43.601] Different program with same set of files:: structureIsReused:: 2
Info 1052 [19:46:43.826] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1053 [19:46:43.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 207 structureChanged: false Elapsed: 4.366424083709717ms
Info 1054 [19:46:43.831] Different program with same set of files:: structureIsReused:: 2
Info 1055 [19:46:44.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1056 [19:46:44.326] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 208 structureChanged: false Elapsed: 9.943048000335693ms
Info 1057 [19:46:44.326] Different program with same set of files:: structureIsReused:: 2
Info 1058 [19:46:44.910] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1059 [19:46:44.924] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 209 structureChanged: false Elapsed: 13.943725109100342ms
Info 1060 [19:46:44.925] Different program with same set of files:: structureIsReused:: 2
Info 1061 [19:46:44.925] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1062 [19:46:44.933] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 210 structureChanged: false Elapsed: 7.728994846343994ms
Info 1063 [19:46:44.933] Different program with same set of files:: structureIsReused:: 2
Info 1064 [19:46:45.438] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1065 [19:46:45.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 211 structureChanged: false Elapsed: 14.958356142044067ms
Info 1066 [19:46:45.454] Different program with same set of files:: structureIsReused:: 2
Info 1067 [19:46:45.621] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1068 [19:46:45.631] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 212 structureChanged: false Elapsed: 10.004450798034668ms
Info 1069 [19:46:45.631] Different program with same set of files:: structureIsReused:: 2
Info 1070 [19:46:46.828] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1071 [19:46:46.838] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 213 structureChanged: false Elapsed: 9.504962921142578ms
Info 1072 [19:46:46.838] Different program with same set of files:: structureIsReused:: 2
Info 1073 [19:46:46.843] getCompletionData: Get current token: 0.0345149040222168
Info 1074 [19:46:46.843] getCompletionData: Is inside comment: 0.08051490783691406
Info 1075 [19:46:46.843] getCompletionData: Get previous token 1: 0.04558396339416504
Info 1076 [19:46:46.844] getCompletionData: Get previous token 2: 0.06368708610534668
Info 1077 [19:46:46.845] getCompletionsAtPosition: isCompletionListBlocker: 0.3647279739379883
Info 1078 [19:46:46.846] getCompletionData: Get current token: 0.018263816833496094
Info 1079 [19:46:46.846] getCompletionData: Is inside comment: 0.0535430908203125
Info 1080 [19:46:46.846] getCompletionData: Get previous token 1: 0.04322314262390137
Info 1081 [19:46:46.846] getCompletionData: Get previous token 2: 0.0395810604095459
Info 1082 [19:46:46.846] getCompletionsAtPosition: isCompletionListBlocker: 0.004286050796508789
Info 1083 [19:46:46.847] getCompletionData: Get current token: 0.016022920608520508
Info 1084 [19:46:46.847] getCompletionData: Is inside comment: 0.0484929084777832
Info 1085 [19:46:46.847] getCompletionData: Get previous token 1: 0.04182791709899902
Info 1086 [19:46:46.847] getCompletionData: Get previous token 2: 0.036340951919555664
Info 1087 [19:46:46.847] getCompletionsAtPosition: isCompletionListBlocker: 0.003911018371582031
Info 1088 [19:46:47.268] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1089 [19:46:47.281] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 214 structureChanged: false Elapsed: 12.821177005767822ms
Info 1090 [19:46:47.281] Different program with same set of files:: structureIsReused:: 2
Info 1091 [19:46:47.600] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1092 [19:46:47.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 215 structureChanged: false Elapsed: 25.163072109222412ms
Info 1093 [19:46:47.626] Different program with same set of files:: structureIsReused:: 2
Info 1094 [19:46:48.339] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1095 [19:46:48.351] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 216 structureChanged: false Elapsed: 11.09610104560852ms
Info 1096 [19:46:48.351] Different program with same set of files:: structureIsReused:: 2
Info 1097 [19:46:49.353] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1098 [19:46:49.364] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 217 structureChanged: false Elapsed: 10.994012832641602ms
Info 1099 [19:46:49.364] Different program with same set of files:: structureIsReused:: 2
Info 1100 [19:46:49.889] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1101 [19:46:49.906] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 218 structureChanged: false Elapsed: 16.231328010559082ms
Info 1102 [19:46:49.906] Different program with same set of files:: structureIsReused:: 2
Info 1103 [19:46:50.507] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1104 [19:46:50.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 219 structureChanged: false Elapsed: 15.780150175094604ms
Info 1105 [19:46:50.523] Different program with same set of files:: structureIsReused:: 2
Info 1106 [19:46:50.975] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1107 [19:46:50.984] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 220 structureChanged: false Elapsed: 9.068846940994263ms
Info 1108 [19:46:50.984] Different program with same set of files:: structureIsReused:: 2
Info 1109 [19:46:51.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1110 [19:46:51.263] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 221 structureChanged: false Elapsed: 16.06197690963745ms
Info 1111 [19:46:51.263] Different program with same set of files:: structureIsReused:: 2
Info 1112 [19:46:51.534] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1113 [19:46:51.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 222 structureChanged: false Elapsed: 32.39505410194397ms
Info 1114 [19:46:51.567] Different program with same set of files:: structureIsReused:: 2
Info 1115 [19:46:51.875] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1116 [19:46:51.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 223 structureChanged: false Elapsed: 15.788569927215576ms
Info 1117 [19:46:51.891] Different program with same set of files:: structureIsReused:: 2
Info 1118 [19:46:51.892] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1119 [19:46:51.908] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 224 structureChanged: false Elapsed: 15.56746506690979ms
Info 1120 [19:46:51.908] Different program with same set of files:: structureIsReused:: 2
Info 1121 [19:46:52.113] getCompletionData: Get current token: 0.014358043670654297
Info 1122 [19:46:52.113] getCompletionData: Is inside comment: 0.03671598434448242
Info 1123 [19:46:52.113] getCompletionData: Get previous token 1: 0.02654099464416504
Info 1124 [19:46:52.113] getCompletionsAtPosition: isCompletionListBlocker: 0.17982792854309082
Info 1125 [19:46:52.120] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1126 [19:46:52.123] getCompletionData: Semantic work: 9.139827966690063
Info 1127 [19:46:52.132] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.31343412399292
Info 1128 [19:46:52.454] getCompletionData: Get current token: 0.010784149169921875
Info 1129 [19:46:52.454] getCompletionData: Is inside comment: 0.03484296798706055
Info 1130 [19:46:52.454] getCompletionData: Get previous token 1: 0.023221969604492188
Info 1131 [19:46:52.454] getCompletionsAtPosition: isCompletionListBlocker: 0.021331071853637695
Info 1132 [19:46:52.457] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1133 [19:46:52.460] getCompletionData: Semantic work: 5.770444869995117
Info 1134 [19:46:52.464] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.950385093688965
Info 1135 [19:46:52.469] getCompletionData: Get current token: 0.009311914443969727
Info 1136 [19:46:52.469] getCompletionData: Is inside comment: 0.02917003631591797
Info 1137 [19:46:52.469] getCompletionData: Get previous token 1: 0.02183389663696289
Info 1138 [19:46:52.469] getCompletionsAtPosition: isCompletionListBlocker: 0.0209197998046875
Info 1139 [19:46:52.473] getSymbolsFromOtherSourceFileExports: Using cached list
Info 1140 [19:46:52.475] getCompletionData: Semantic work: 5.906992197036743
Info 1141 [19:46:52.479] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.6321210861206055
Info 1142 [19:46:52.483] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1143 [19:46:52.487] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 225 structureChanged: false Elapsed: 3.839143991470337ms
Info 1144 [19:46:52.487] Different program with same set of files:: structureIsReused:: 2
Info 1145 [19:46:52.488] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1146 [19:46:52.492] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 226 structureChanged: false Elapsed: 4.263233184814453ms
Info 1147 [19:46:52.492] Different program with same set of files:: structureIsReused:: 2
Info 1148 [19:46:53.303] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1149 [19:46:53.314] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 227 structureChanged: false Elapsed: 10.479206085205078ms
Info 1150 [19:46:53.314] Different program with same set of files:: structureIsReused:: 2
Info 1151 [19:46:53.316] getCompletionData: Get current token: 0.01886606216430664
Info 1152 [19:46:53.316] getCompletionData: Is inside comment: 0.0569000244140625
Info 1153 [19:46:53.316] getCompletionData: Get previous token 1: 0.04186582565307617
Info 1154 [19:46:53.316] getCompletionData: Get previous token 2: 0.043305158615112305
Info 1155 [19:46:53.316] getCompletionsAtPosition: isCompletionListBlocker: 0.14536809921264648
Info 1156 [19:46:53.539] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1157 [19:46:53.564] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 228 structureChanged: false Elapsed: 25.0625901222229ms
Info 1158 [19:46:53.564] Different program with same set of files:: structureIsReused:: 2
Info 1159 [19:46:53.939] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1160 [19:46:53.957] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 229 structureChanged: false Elapsed: 17.410794973373413ms
Info 1161 [19:46:53.957] Different program with same set of files:: structureIsReused:: 2
Info 1162 [19:46:54.286] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1163 [19:46:54.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 230 structureChanged: false Elapsed: 11.133038997650146ms
Info 1164 [19:46:54.297] Different program with same set of files:: structureIsReused:: 2
Info 1165 [19:46:54.693] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1166 [19:46:54.708] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 231 structureChanged: false Elapsed: 14.825457096099854ms
Info 1167 [19:46:54.708] Different program with same set of files:: structureIsReused:: 2
Info 1168 [19:46:55.073] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1169 [19:46:55.087] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 232 structureChanged: false Elapsed: 13.918054819107056ms
Info 1170 [19:46:55.087] Different program with same set of files:: structureIsReused:: 2
Info 1171 [19:46:55.307] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1172 [19:46:55.314] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 233 structureChanged: false Elapsed: 6.56626296043396ms
Info 1173 [19:46:55.314] Different program with same set of files:: structureIsReused:: 2
Info 1174 [19:46:56.651] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1175 [19:46:56.687] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 234 structureChanged: false Elapsed: 35.73905396461487ms
Info 1176 [19:46:56.687] Different program with same set of files:: structureIsReused:: 2
Info 1177 [19:46:56.688] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1178 [19:46:56.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 235 structureChanged: false Elapsed: 7.415478944778442ms
Info 1179 [19:46:56.695] Different program with same set of files:: structureIsReused:: 2
Info 1180 [19:46:57.116] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1181 [19:46:57.124] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 236 structureChanged: false Elapsed: 8.29477596282959ms
Info 1182 [19:46:57.125] Different program with same set of files:: structureIsReused:: 2
Info 1183 [20:11:04.435] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1184 [20:11:04.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 237 structureChanged: false Elapsed: 17.69903302192688ms
Info 1185 [20:11:04.453] Different program with same set of files:: structureIsReused:: 2
Info 1186 [20:11:04.799] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1187 [20:11:04.827] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 238 structureChanged: false Elapsed: 28.66433596611023ms
Info 1188 [20:11:04.828] Different program with same set of files:: structureIsReused:: 2
Info 1189 [20:11:05.717] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1190 [20:11:05.729] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 239 structureChanged: false Elapsed: 11.047649145126343ms
Info 1191 [20:11:05.729] Different program with same set of files:: structureIsReused:: 2
Info 1192 [20:11:06.312] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1193 [20:11:06.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 240 structureChanged: false Elapsed: 17.628008127212524ms
Info 1194 [20:11:06.330] Different program with same set of files:: structureIsReused:: 2
Info 1195 [20:11:06.341] getCompletionData: Get current token: 0.06978106498718262
Info 1196 [20:11:06.341] getCompletionData: Is inside comment: 0.23119497299194336
Info 1197 [20:11:06.341] getCompletionData: Get previous token 1: 0.16345000267028809
Info 1198 [20:11:06.343] getCompletionsAtPosition: isCompletionListBlocker: 1.1237270832061768
